# columns: vPH vPHM JPH JPHM OmPH OmPHM  E(eV)  I  idxPH  idxPHM
0.0015.000.000.000.001.002.000.0014.50-0.500.50-1.001.002.00 0.3722448375  0.0000000000 
0.0015.000.000.000.001.002.000.0014.500.50-0.501.000.002.00 0.3722448375  0.0000000000 
0.0015.000.000.000.001.002.000.0014.501.500.501.000.001.00 0.3711229559  0.0000000000 
0.0015.000.000.000.001.002.000.0014.50-1.50-0.50-1.001.001.00 0.3711229559  0.0000000000 
0.0015.001.001.000.000.001.000.0014.50-0.500.50-1.001.002.00 0.3734407337  0.0000000000 
0.0015.001.001.000.000.001.000.0014.500.50-0.501.000.002.00 0.3734407337  0.0000000000 
0.0015.001.001.000.000.001.000.0014.50-1.50-0.50-1.001.001.00 0.3723188522  0.0000000000 
0.0015.00-1.00-1.000.001.001.000.0016.50-0.500.50-1.001.002.00 0.3770214377  0.0000000000 
0.0015.00-1.00-1.000.001.001.000.0016.500.50-0.501.000.002.00 0.3770214377  0.0000000001 
0.0015.00-1.00-1.000.001.001.000.0016.501.500.501.000.001.00 0.3757584060  0.0000000001 
0.0015.000.000.000.001.002.000.0016.50-0.500.50-1.001.002.00 0.3747006918  0.0000000000 
0.0015.000.000.000.001.002.000.0016.500.50-0.501.000.002.00 0.3747006918  0.0000000000 
0.0015.000.000.000.001.002.000.0016.501.500.501.000.001.00 0.3734376601  0.0000000000 
0.0015.000.000.000.001.002.000.0016.50-1.50-0.50-1.001.001.00 0.3734376601  0.0000000000 
0.0015.001.001.000.000.001.000.0016.50-0.500.50-1.001.002.00 0.3758965881  0.0000000000 
0.0015.001.001.000.000.001.000.0016.500.50-0.501.000.002.00 0.3758965881  0.0000000000 
0.0015.001.001.000.000.001.000.0016.50-1.50-0.50-1.001.001.00 0.3746335563  0.0000000000 
0.0016.00-1.00-1.000.001.001.000.0014.50-0.500.50-1.001.002.00 0.3722448375  0.0000000000 
0.0016.00-1.00-1.000.001.001.000.0014.500.50-0.501.000.002.00 0.3722448375  0.0000000000 
0.0016.00-1.00-1.000.001.001.000.0014.501.500.501.000.001.00 0.3711229559  0.0000000000 
0.0016.001.001.000.000.001.000.0014.50-0.500.50-1.001.002.00 0.3734407337  0.0000000000 
0.0016.001.001.000.000.001.000.0014.500.50-0.501.000.002.00 0.3734407337  0.0000000000 
0.0016.001.001.000.000.001.000.0014.50-1.50-0.50-1.001.001.00 0.3723188522  0.0000000000 
0.0016.00-1.00-1.000.001.001.000.0016.50-0.500.50-1.001.002.00 0.3747006918  0.0000000000 
0.0016.00-1.00-1.000.001.001.000.0016.500.50-0.501.000.002.00 0.3747006918  0.0000000000 
0.0016.00-1.00-1.000.001.001.000.0016.501.500.501.000.001.00 0.3734376601  0.0000000000 
0.0016.001.001.000.000.001.000.0016.50-0.500.50-1.001.002.00 0.3758965881  0.0000000000 
0.0016.001.001.000.000.001.000.0016.500.50-0.501.000.002.00 0.3758965881  0.0000000000 
0.0016.001.001.000.000.001.000.0016.50-1.50-0.50-1.001.001.00 0.3746335563  0.0000000000 
0.0017.00-1.00-1.000.001.001.000.0016.50-0.500.50-1.001.002.00 0.3747006918  0.0000000000 
0.0017.00-1.00-1.000.001.001.000.0016.501.500.501.000.001.00 0.3734376601  0.0000000000 
0.0017.00-1.00-1.000.001.001.000.0018.50-0.500.50-1.001.002.00 0.3774342476  0.0000000000 
0.0017.00-1.00-1.000.001.001.000.0018.500.50-0.501.000.002.00 0.3774342476  0.0000000000 
0.0017.00-1.00-1.000.001.001.000.0018.501.500.501.000.001.00 0.3760331591  0.0000000000 
1.001.00-1.00-1.000.001.003.001.000.50-0.500.50-1.001.002.00 0.3736174850  0.0000000004 
1.001.00-1.00-1.000.001.003.001.000.500.50-0.501.000.002.00 0.3736174850  0.0000000002 
1.001.000.000.000.001.004.001.000.50-0.500.50-1.001.002.00 0.3733942370  0.0000000002 
1.001.000.000.000.001.004.001.000.500.50-0.501.000.002.00 0.3733942370  0.0000000002 
1.001.001.001.000.000.002.001.000.50-0.500.50-1.001.002.00 0.3735430531  0.0000000002 
1.001.001.001.000.000.002.001.000.500.50-0.501.000.002.00 0.3735430531  0.0000000005 
1.001.00-1.00-1.000.001.003.001.002.50-0.500.50-1.001.004.00 0.3739888024  0.0000000000 
1.001.00-1.00-1.000.001.003.001.002.500.50-0.501.000.004.00 0.3739888024  0.0000000000 
1.001.00-1.00-1.000.001.003.001.002.501.500.501.000.003.00 0.3737660586  0.0000000001 
1.001.000.000.000.001.004.001.002.50-0.500.50-1.001.004.00 0.3737655544  0.0000000001 
1.001.000.000.000.001.004.001.002.500.50-0.501.000.004.00 0.3737655544  0.0000000001 
1.001.000.000.000.001.004.001.002.501.500.501.000.003.00 0.3735428106  0.0000000001 
1.001.000.000.000.001.004.001.002.50-1.50-0.50-1.001.003.00 0.3735428106  0.0000000001 
1.001.001.001.000.000.002.001.002.50-0.500.50-1.001.004.00 0.3739143704  0.0000000001 
1.001.001.001.000.000.002.001.002.500.50-0.501.000.004.00 0.3739143704  0.0000000000 
1.001.001.001.000.000.002.001.002.50-1.50-0.50-1.001.003.00 0.3736916266  0.0000000001 
1.002.00-1.00-1.000.001.002.001.000.50-0.500.50-1.001.002.00 0.3733942370  0.0000000002 
1.002.00-1.00-1.000.001.002.001.000.500.50-0.501.000.002.00 0.3733942370  0.0000000004 
1.002.000.000.000.000.004.001.000.50-0.500.50-1.001.002.00 0.3731711328  0.0000000001 
1.002.000.000.000.000.004.001.000.500.50-0.501.000.002.00 0.3731711328  0.0000000001 
1.002.001.001.000.000.003.001.000.50-0.500.50-1.001.002.00 0.3735430531  0.0000000003 
1.002.001.001.000.000.003.001.000.500.50-0.501.000.002.00 0.3735430531  0.0000000001 
1.002.00-1.00-1.000.001.002.001.002.50-0.500.50-1.001.004.00 0.3737655544  0.0000000001 
1.002.00-1.00-1.000.001.002.001.002.500.50-0.501.000.004.00 0.3737655544  0.0000000001 
1.002.00-1.00-1.000.001.002.001.002.501.500.501.000.003.00 0.3735428106  0.0000000000 
1.002.000.000.000.000.004.001.002.50-0.500.50-1.001.004.00 0.3735424501  0.0000000000 
1.002.000.000.000.000.004.001.002.500.50-0.501.000.004.00 0.3735424501  0.0000000000 
1.002.000.000.000.000.004.001.002.501.500.501.000.003.00 0.3733197063  0.0000000002 
1.002.000.000.000.000.004.001.002.50-1.50-0.50-1.001.003.00 0.3733197063  0.0000000002 
1.002.001.001.000.000.003.001.002.50-0.500.50-1.001.004.00 0.3739143704  0.0000000001 
1.002.001.001.000.000.003.001.002.500.50-0.501.000.004.00 0.3739143704  0.0000000001 
1.002.001.001.000.000.003.001.002.50-1.50-0.50-1.001.003.00 0.3736916266  0.0000000000 
1.003.00-1.00-1.000.001.003.001.002.50-0.500.50-1.001.004.00 0.3737655544  0.0000000001 
1.003.00-1.00-1.000.001.003.001.002.500.50-0.501.000.004.00 0.3737655544  0.0000000000 
1.003.00-1.00-1.000.001.003.001.002.501.500.501.000.003.00 0.3735428106  0.0000000001 
1.003.000.000.000.001.004.001.002.50-0.500.50-1.001.004.00 0.3732452013  0.0000000000 
1.003.000.000.000.001.004.001.002.500.50-0.501.000.004.00 0.3732452013  0.0000000000 
1.003.000.000.000.001.004.001.002.501.500.501.000.003.00 0.3730224575  0.0000000001 
1.003.000.000.000.001.004.001.002.50-1.50-0.50-1.001.003.00 0.3730224575  0.0000000001 
1.003.001.001.000.000.002.001.002.50-0.500.50-1.001.004.00 0.3735424501  0.0000000000 
1.003.001.001.000.000.002.001.002.500.50-0.501.000.004.00 0.3735424501  0.0000000001 
1.003.001.001.000.000.002.001.002.50-1.50-0.50-1.001.003.00 0.3733197063  0.0000000001 
1.003.00-1.00-1.000.001.003.001.004.50-0.500.50-1.001.004.00 0.3744329471  0.0000000000 
1.003.00-1.00-1.000.001.003.001.004.500.50-0.501.000.004.00 0.3744329471  0.0000000001 
1.003.00-1.00-1.000.001.003.001.004.501.500.501.000.003.00 0.3740623286  0.0000000001 
1.003.000.000.000.001.004.001.004.50-0.500.50-1.001.004.00 0.3739125940  0.0000000001 
1.003.000.000.000.001.004.001.004.500.50-0.501.000.004.00 0.3739125940  0.0000000001 
1.003.000.000.000.001.004.001.004.501.500.501.000.003.00 0.3735419755  0.0000000000 
1.003.000.000.000.001.004.001.004.50-1.50-0.50-1.001.003.00 0.3735419755  0.0000000000 
1.003.001.001.000.000.002.001.004.50-0.500.50-1.001.004.00 0.3742098428  0.0000000001 
1.003.001.001.000.000.002.001.004.500.50-0.501.000.004.00 0.3742098428  0.0000000000 
1.003.001.001.000.000.002.001.004.50-1.50-0.50-1.001.003.00 0.3738392243  0.0000000001 
1.004.00-1.00-1.000.001.002.001.002.50-0.500.50-1.001.004.00 0.3732452013  0.0000000000 
1.004.00-1.00-1.000.001.002.001.002.500.50-0.501.000.004.00 0.3732452013  0.0000000001 
1.004.00-1.00-1.000.001.002.001.002.501.500.501.000.003.00 0.3730224575  0.0000000001 
1.004.000.000.000.000.004.001.002.50-0.500.50-1.001.004.00 0.3728739993  0.0000000001 
1.004.000.000.000.000.004.001.002.500.50-0.501.000.004.00 0.3728739993  0.0000000001 
1.004.000.000.000.000.004.001.002.501.500.501.000.003.00 0.3726512555  0.0000000000 
1.004.000.000.000.000.004.001.002.50-1.50-0.50-1.001.003.00 0.3726512555  0.0000000000 
1.004.001.001.000.000.003.001.002.50-0.500.50-1.001.004.00 0.3735424501  0.0000000001 
1.004.001.001.000.000.003.001.002.500.50-0.501.000.004.00 0.3735424501  0.0000000000 
1.004.001.001.000.000.003.001.002.50-1.50-0.50-1.001.003.00 0.3733197063  0.0000000000 
1.004.00-1.00-1.000.001.002.001.004.50-0.500.50-1.001.004.00 0.3739125940  0.0000000001 
1.004.00-1.00-1.000.001.002.001.004.500.50-0.501.000.004.00 0.3739125940  0.0000000000 
1.004.00-1.00-1.000.001.002.001.004.501.500.501.000.003.00 0.3735419755  0.0000000000 
1.004.000.000.000.000.004.001.004.50-0.500.50-1.001.004.00 0.3735413920  0.0000000000 
1.004.000.000.000.000.004.001.004.500.50-0.501.000.004.00 0.3735413920  0.0000000000 
1.004.000.000.000.000.004.001.004.501.500.501.000.003.00 0.3731707735  0.0000000000 
1.004.000.000.000.000.004.001.004.50-1.50-0.50-1.001.003.00 0.3731707735  0.0000000000 
1.004.001.001.000.000.003.001.004.50-0.500.50-1.001.004.00 0.3742098428  0.0000000000 
1.004.001.001.000.000.003.001.004.500.50-0.501.000.004.00 0.3742098428  0.0000000001 
1.004.001.001.000.000.003.001.004.50-1.50-0.50-1.001.003.00 0.3738392243  0.0000000000 
1.005.00-1.00-1.000.001.003.001.004.50-0.500.50-1.001.004.00 0.3739125940  0.0000000000 
1.005.00-1.00-1.000.001.003.001.004.500.50-0.501.000.004.00 0.3739125940  0.0000000000 
1.005.00-1.00-1.000.001.003.001.004.501.500.501.000.003.00 0.3735419755  0.0000000000 
1.005.000.000.000.001.004.001.004.50-0.500.50-1.001.004.00 0.3730964756  0.0000000000 
1.005.000.000.000.001.004.001.004.500.50-0.501.000.004.00 0.3730964756  0.0000000000 
1.005.000.000.000.001.004.001.004.501.500.501.000.003.00 0.3727258571  0.0000000000 
1.005.000.000.000.001.004.001.004.50-1.50-0.50-1.001.003.00 0.3727258571  0.0000000000 
1.005.001.001.000.000.002.001.004.50-0.500.50-1.001.004.00 0.3735413920  0.0000000000 
1.005.001.001.000.000.002.001.004.500.50-0.501.000.004.00 0.3735413920  0.0000000000 
1.005.001.001.000.000.002.001.004.50-1.50-0.50-1.001.003.00 0.3731707735  0.0000000000 
1.005.00-1.00-1.000.001.003.001.006.50-0.500.50-1.001.004.00 0.3748743887  0.0000000000 
1.005.00-1.00-1.000.001.003.001.006.500.50-0.501.000.004.00 0.3748743887  0.0000000000 
1.005.00-1.00-1.000.001.003.001.006.501.500.501.000.003.00 0.3743568245  0.0000000000 
1.005.000.000.000.001.004.001.006.50-0.500.50-1.001.004.00 0.3740582703  0.0000000000 
1.005.000.000.000.001.004.001.006.500.50-0.501.000.004.00 0.3740582703  0.0000000000 
1.005.000.000.000.001.004.001.006.501.500.501.000.003.00 0.3735407061  0.0000000000 
1.005.000.000.000.001.004.001.006.50-1.50-0.50-1.001.003.00 0.3735407061  0.0000000000 
1.005.001.001.000.000.002.001.006.50-0.500.50-1.001.004.00 0.3745031867  0.0000000000 
1.005.001.001.000.000.002.001.006.500.50-0.501.000.004.00 0.3745031867  0.0000000000 
1.005.001.001.000.000.002.001.006.50-1.50-0.50-1.001.003.00 0.3739856224  0.0000000000 
1.006.00-1.00-1.000.001.002.001.004.50-0.500.50-1.001.004.00 0.3730964756  0.0000000000 
1.006.00-1.00-1.000.001.002.001.004.500.50-0.501.000.004.00 0.3730964756  0.0000000000 
1.006.00-1.00-1.000.001.002.001.004.501.500.501.000.003.00 0.3727258571  0.0000000000 
1.006.000.000.000.000.004.001.004.50-0.500.50-1.001.004.00 0.3725781310  0.0000000000 
1.006.000.000.000.000.004.001.004.500.50-0.501.000.004.00 0.3725781310  0.0000000000 
1.006.000.000.000.000.004.001.004.501.500.501.000.003.00 0.3722075125  0.0000000000 
1.006.000.000.000.000.004.001.004.50-1.50-0.50-1.001.003.00 0.3722075125  0.0000000000 
1.006.001.001.000.000.003.001.004.50-0.500.50-1.001.004.00 0.3735413920  0.0000000000 
1.006.001.001.000.000.003.001.004.500.50-0.501.000.004.00 0.3735413920  0.0000000000 
1.006.001.001.000.000.003.001.004.50-1.50-0.50-1.001.003.00 0.3731707735  0.0000000000 
1.006.00-1.00-1.000.001.002.001.006.50-0.500.50-1.001.004.00 0.3740582703  0.0000000000 
1.006.00-1.00-1.000.001.002.001.006.500.50-0.501.000.004.00 0.3740582703  0.0000000000 
1.006.00-1.00-1.000.001.002.001.006.501.500.501.000.003.00 0.3735407061  0.0000000000 
1.006.000.000.000.000.004.001.006.50-0.500.50-1.001.004.00 0.3735399257  0.0000000000 
1.006.000.000.000.000.004.001.006.500.50-0.501.000.004.00 0.3735399257  0.0000000000 
1.006.000.000.000.000.004.001.006.501.500.501.000.003.00 0.3730223615  0.0000000000 
1.006.000.000.000.000.004.001.006.50-1.50-0.50-1.001.003.00 0.3730223615  0.0000000000 
1.006.001.001.000.000.003.001.006.50-0.500.50-1.001.004.00 0.3745031867  0.0000000000 
1.006.001.001.000.000.003.001.006.500.50-0.501.000.004.00 0.3745031867  0.0000000000 
1.006.001.001.000.000.003.001.006.50-1.50-0.50-1.001.003.00 0.3739856224  0.0000000000 
1.007.00-1.00-1.000.001.003.001.006.50-0.500.50-1.001.004.00 0.3740582703  0.0000000000 
1.007.00-1.00-1.000.001.003.001.006.500.50-0.501.000.004.00 0.3740582703  0.0000000000 
1.007.00-1.00-1.000.001.003.001.006.501.500.501.000.003.00 0.3735407061  0.0000000000 
1.007.000.000.000.001.004.001.006.50-0.500.50-1.001.004.00 0.3729484863  0.0000000000 
1.007.000.000.000.001.004.001.006.500.50-0.501.000.004.00 0.3729484863  0.0000000000 
1.007.000.000.000.001.004.001.006.501.500.501.000.003.00 0.3724309221  0.0000000000 
1.007.000.000.000.001.004.001.006.50-1.50-0.50-1.001.003.00 0.3724309221  0.0000000000 
1.007.001.001.000.000.002.001.006.50-0.500.50-1.001.004.00 0.3735399257  0.0000000000 
1.007.001.001.000.000.002.001.006.500.50-0.501.000.004.00 0.3735399257  0.0000000000 
1.007.001.001.000.000.002.001.006.50-1.50-0.50-1.001.003.00 0.3730223615  0.0000000000 
1.007.00-1.00-1.000.001.003.001.008.50-0.500.50-1.001.004.00 0.3753120592  0.0000000000 
1.007.00-1.00-1.000.001.003.001.008.500.50-0.501.000.004.00 0.3753120592  0.0000000000 
1.007.00-1.00-1.000.001.003.001.008.501.500.501.000.003.00 0.3746488444  0.0000000000 
1.007.000.000.000.001.004.001.008.50-0.500.50-1.001.004.00 0.3742022752  0.0000000000 
1.007.000.000.000.001.004.001.008.500.50-0.501.000.004.00 0.3742022752  0.0000000000 
1.007.000.000.000.001.004.001.008.501.500.501.000.003.00 0.3735390604  0.0000000000 
1.007.000.000.000.001.004.001.008.50-1.50-0.50-1.001.003.00 0.3735390604  0.0000000000 
1.007.001.001.000.000.002.001.008.50-0.500.50-1.001.004.00 0.3747937147  0.0000000000 
1.007.001.001.000.000.002.001.008.500.50-0.501.000.004.00 0.3747937147  0.0000000000 
1.007.001.001.000.000.002.001.008.50-1.50-0.50-1.001.003.00 0.3741304998  0.0000000000 
1.008.00-1.00-1.000.001.002.001.006.50-0.500.50-1.001.004.00 0.3729484863  0.0000000000 
1.008.00-1.00-1.000.001.002.001.006.500.50-0.501.000.004.00 0.3729484863  0.0000000000 
1.008.00-1.00-1.000.001.002.001.006.501.500.501.000.003.00 0.3724309221  0.0000000000 
1.008.000.000.000.000.004.001.006.50-0.500.50-1.001.004.00 0.3722843320  0.0000000000 
1.008.000.000.000.000.004.001.006.500.50-0.501.000.004.00 0.3722843320  0.0000000000 
1.008.001.001.000.000.003.001.006.50-0.500.50-1.001.004.00 0.3735399257  0.0000000000 
1.008.001.001.000.000.003.001.006.500.50-0.501.000.004.00 0.3735399257  0.0000000000 
1.008.001.001.000.000.003.001.006.50-1.50-0.50-1.001.003.00 0.3730223615  0.0000000000 
1.008.00-1.00-1.000.001.002.001.008.50-0.500.50-1.001.004.00 0.3742022752  0.0000000000 
1.008.00-1.00-1.000.001.002.001.008.500.50-0.501.000.004.00 0.3742022752  0.0000000000 
1.008.000.000.000.000.004.001.008.501.500.501.000.003.00 0.3728749061  0.0000000000 
1.008.000.000.000.000.004.001.008.50-1.50-0.50-1.001.003.00 0.3728749061  0.0000000000 
1.008.001.001.000.000.003.001.008.50-0.500.50-1.001.004.00 0.3747937147  0.0000000000 
1.008.001.001.000.000.003.001.008.500.50-0.501.000.004.00 0.3747937147  0.0000000000 
1.009.00-1.00-1.000.001.003.001.008.50-0.500.50-1.001.004.00 0.3742022752  0.0000000000 
1.009.001.001.000.000.002.001.008.500.50-0.501.000.004.00 0.3735381210  0.0000000000 
1.009.00-1.00-1.000.001.003.001.0010.500.50-0.501.000.004.00 0.3757449260  0.0000000000 
1.009.00-1.00-1.000.001.003.001.0010.501.500.501.000.003.00 0.3749377166  0.0000000000 
1.009.001.001.000.000.002.001.0010.50-1.50-0.50-1.001.003.00 0.3742735624  0.0000000000 
